apol,ast_violation,ast_violation_ext,a_acc,a_aro,a_heavy,a_hyd,a_nC,a_nN,a_nO,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,b_ar,b_double,b_heavy,b_max1len,chi0,chi0_C,chi1,chi1v,chi1v_C,chi1_C,diameter,GCUT_PEOE_2,GCUT_SMR_1,GCUT_SMR_2,h_ema,h_logS,h_log_pbo,h_mr,h_pstates,Kier1,Kier2,lip_acc,lip_violation,logP(o/w),logS,mr,opr_brigid,opr_nring,opr_violation,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+1,PEOE_VSA+3,PEOE_VSA-0,PEOE_VSA-3,PEOE_VSA-5,PEOE_VSA_FNEG,PEOE_VSA_FPOS,PEOE_VSA_NEG,petitjean,petitjeanSC,rings,rsynth,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA7,SMR,SMR_VSA0,SMR_VSA5,SMR_VSA6,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_vol,vsa_acc,vsa_other,Weight,weinerPath,weinerPol,zagreb,logPapp
135.85555,3,5,7,10,59,38,45,7,7,1.4828911,-2.7072363,-0.52713299,0.51112998,-0.43844372,0.49924126,2.7200737,-2.4509203,-0.35600278,0.64565045,11,7,63,4,42.638889,31.337923,28.302172,21.795914,14.994453,16.859304,20,0.058841441,-0.21350896,0.16108242,13.620872,-9.5202637,12.37696,22.976126,1,50.00655,24.896551,14,2,4.132,-8.7591696,22.842119,38,4,3,3.9363828,-3.9363828,0.069775678,0.081221491,31.616989,67.397217,117.28508,0,94.968445,0.27580163,0.7241984,223.61868,0.5,1,5,0.06779661,52.433056,182.96339,129.07704,7.5963712,128.64822,22.566839,167.03551,331.05475,165.88853,0.22457284,6.9772801,3.947597,11.55751,950.88818,94.968445,90.646713,816.05701,13891,97,300,-5.76
105.8744,2,4,7,0,45,26,32,6,7,2.5450504,-2.7056262,-0.35399616,0.27325371,-0.31811923,0.26831073,2.7205372,-2.4501965,-0.15541895,0.36762312,0,6,46,4,33.844208,23.413485,21.207724,16.435102,9.9969072,10.284929,15,-0.008269591,-0.17518747,0.056933489,12.971004,-5.7681332,6.0806603,17.420248,1,41.172024,20.497858,13,2,1.67,-5.2226601,17.246317,22,1,3,3.662472,-3.662472,0.074991368,0.095303342,0,125.11412,0,0,81.401527,0.14249276,0.85750723,95.270432,0.33333334,0.5,2,0.22222222,44.049957,170.10106,113.12415,8.8215923,0,16.968241,154.17319,113.21043,144.67685,0.26666638,6.523562,3.631424,10.776859,722.64301,83.905281,77.697189,636.83496,6615,73,218,-6.08
111.25958,2,4,6,0,46,28,34,6,6,2.5432813,-2.7096546,-0.43051544,0.3805497,-0.41426861,0.34096611,2.7206597,-2.4524078,-0.27038366,0.497821,0,6,47,5,34.551311,24.827698,21.707724,17.445286,11.704014,11.992036,16,0.038264591,-0.20476151,0.11255021,11.618336,-6.7786708,6.0808158,18.148943,1,42.168404,21.269531,12,2,3.5910001,-6.6394401,17.987888,22,1,3,3.3160348,-3.3160348,0.082825966,0.093999848,0,67.397217,0,0,81.401527,0.13538396,0.86461604,92.766678,0.375,0.60000002,2,0.23913044,44.049957,159.10117,92.197891,8.8215923,0,17.733141,143.17329,169.81564,123.7506,0.26221824,6.5545888,3.6828856,10.838069,749.03656,81.401527,77.697189,648.89001,7076,74,222,-4.9
112.11241,2,4,6,6,48,30,36,6,6,2.0096765,-2.7046075,-0.49369246,0.47818217,-0.43499815,0.43411386,2.7205541,-2.4494553,-0.33338392,0.60509527,6,6,50,4,35.542877,25.819262,22.725361,17.502417,11.761144,13.009674,16,0.056794629,-0.21074347,0.14542821,11.609068,-7.3441577,9.1456347,18.789907,1,42.4128,20.888889,12,2,3.54,-6.8479199,18.643072,28,2,3,3.317178,-3.317178,0.082797423,0.093967445,0,67.397217,79.042473,0,81.401527,0.24913278,0.75086719,171.80914,0.375,0.60000002,3,0.27083334,44.049957,159.10117,73.758316,12.007167,88.215919,18.329041,143.17329,219.86594,105.31101,0.25768197,6.643856,3.7110052,10.961367,778.09711,81.401527,77.697189,668.88,7877,78,238,-4.98
116.11317,2,4,6,0,48,30,36,6,6,2.0094075,-2.8153539,-0.44008005,0.40220898,-0.43028924,0.35708925,2.8738699,-2.5598454,-0.28230166,0.51566893,0,6,50,4,35.542877,25.819262,22.725361,18.462925,12.721652,13.009674,16,0.048040994,-0.21028829,0.11786887,11.617688,-7.1600118,6.0808063,18.887882,1,42.4128,20.888889,12,2,3.8970001,-7.2543898,18.709146,28,2,3,3.3160357,-3.3160357,0.082825944,0.093999818,0,67.397217,0,0,81.401527,0.13451682,0.86548316,92.766678,0.375,0.60000002,3,0.27083334,44.049957,159.10117,92.197891,13.232388,0,18.438141,143.17329,207.55246,123.7506,0.25768197,6.643856,3.7110052,10.961367,778.09711,81.401527,77.697189,674.92798,7877,78,238,-4.96
113.82158,2,4,7,0,48,29,35,6,7,2.0094075,-2.7634981,-0.43530679,0.39137968,-0.42257446,0.34902766,2.7350397,-2.5149446,-0.27634341,0.50674593,0,6,50,4,35.542877,25.112156,22.725361,18.040274,11.721652,12.009674,16,0.043153271,-0.20764275,0.11520946,13.032284,-6.2726588,6.08078,18.61359,1,42.4128,20.888889,13,2,2.4890001,-5.8513699,18.431984,28,2,3,3.6698086,-3.6698086,0.074841447,0.09640155,0,67.397217,0,0,81.401527,0.13830881,0.86169118,95.270432,0.375,0.60000002,3,0.10416666,44.049957,170.10106,134.05042,13.232388,0,18.134939,154.17319,150.94725,165.6031,0.25768197,6.643856,3.7110052,10.961367,770.23108,83.905281,77.697189,676.89996,7877,78,238,-6.26
115.15517,2,4,7,0,48,29,35,6,7,2.6251748,-2.7106547,-0.35381356,0.27325046,-0.31745824,0.26831058,2.7206376,-2.4539309,-0.15539628,0.36759159,0,6,49,4,36.128662,25.697941,22.60157,17.828949,11.390754,11.678777,16,-0.008273156,-0.17331515,0.056922249,12.96946,-6.690063,6.0806556,18.783403,1,44.161598,22.1546,13,2,3.0840001,-6.4548702,18.624176,22,1,3,3.6624732,-3.6624732,0.074991345,0.095303312,0,125.11412,0,0,81.401527,0.13305481,0.86694521,95.270432,0.375,0.60000002,2,0.20833333,44.049957,170.10106,113.12415,13.232388,0,18.34634,154.17319,132.07884,144.67685,0.25379547,6.6147099,3.6668398,10.968543,778.2254,83.905281,77.697189,678.91602,7771,77,232,-5.01
115.20599,2,4,6,6,49,31,37,6,6,1.9871774,-2.7058475,-0.49269289,0.47809637,-0.43371522,0.43407631,2.7205403,-2.4501331,-0.33330169,0.6049273,6,6,51,4,36.249985,26.526369,23.225361,18.002417,12.261144,13.509674,17,0.056786381,-0.21065806,0.14521591,11.615534,-7.5266399,9.1457291,19.244305,1,43.404846,21.639183,12,2,3.628,-6.90939,19.110907,28,2,3,3.3450029,-3.3450029,0.082108684,0.093185797,15.808495,67.397217,81.251015,0,81.401527,0.24668059,0.75331944,174.01768,0.41176471,0.69999999,3,0.2857143,44.049957,159.10117,92.197891,12.007167,88.215919,18.79524,143.17329,220.29475,123.7506,0.25355992,6.6724253,3.7845445,11.015659,796.62463,81.401527,77.697189,682.90698,8473,79,242,-6.54
120.54034,3,5,6,0,49,31,37,6,6,2.6286063,-2.7171905,-0.43024379,0.38054481,-0.41325471,0.34096587,2.7209282,-2.4584532,-0.27034962,0.49777365,0,6,50,5,36.83577,27.112156,23.10157,18.839132,13.09786,13.385883,16,0.038259231,-0.20186594,0.1125333,11.616808,-7.7004347,6.080811,19.512098,1,45.158401,22.930796,12,2,5.0050001,-7.8716502,19.362347,22,1,3,3.316036,-3.316036,0.082825936,0.093999818,0,67.397217,0,0,81.401527,0.1266202,0.87337977,92.766678,0.375,0.60000002,2,0.22448979,44.049957,159.10117,92.197891,13.232388,0,19.11124,143.17329,188.68405,123.7506,0.24980378,6.643856,3.7035201,11.027087,804.61896,81.401527,77.697189,690.97101,8261,78,236,-5.54
118.29958,2,4,6,6,50,32,38,6,6,1.9624294,-2.7070601,-0.49262068,0.47808993,-0.43348861,0.43407542,2.7205496,-2.4508152,-0.33329704,0.60491729,6,6,52,4,36.957088,27.233475,23.725361,18.502417,12.761144,14.009674,18,0.056774754,-0.21063131,0.14518751,11.617461,-7.8350148,9.1457567,19.698694,1,44.39719,22.395555,12,2,4.0700002,-7.1111598,19.578474,28,2,3,3.3473437,-3.3473437,0.082051262,0.093120627,0,67.397217,81.251015,0,81.401527,0.24127376,0.75872624,174.01768,0.44444445,0.80000001,3,0.30000001,44.049957,159.10117,92.197891,12.007167,88.215919,19.256941,143.17329,239.16316,123.7506,0.24958064,6.7004399,3.8612602,11.067304,815.1521,81.401527,77.697189,696.93396,9118,80,246,-4.96
116.008,2,4,7,6,50,31,37,6,7,1.9624294,-2.7054415,-0.47717729,0.45217708,-0.4632923,0.48471805,2.7205367,-2.4500957,-0.31114414,0.60856009,6,6,52,4,36.957088,26.526369,23.725361,18.141663,11.907591,13.101426,18,0.055336993,-0.2112153,0.13615791,12.530292,-7.3932433,9.3325806,19.449492,1,44.39719,22.395555,13,2,3.3239999,-6.9247398,19.297354,28,2,3,3.6417296,-3.6417296,0.075418502,0.090155408,8.458519,89.455688,0,0,81.401527,0.13223904,0.86776096,95.270432,0.44444445,0.80000001,3,0.30000001,44.049957,159.10117,113.12415,8.8215923,88.215919,18.97434,143.17329,201.42636,144.67685,0.24958064,6.7004399,3.8612602,11.067304,807.28601,83.905281,77.697189,698.90601,9118,80,246,-5.05
116.97958,2,4,7,5,50,30,36,8,6,1.9636203,-2.7069337,-0.44051769,0.39377043,-0.43285298,0.35708961,2.7205493,-2.4507949,-0.26166338,0.51579481,5,6,52,4,37.120228,26.112156,23.619207,18.332695,11.427811,12.009674,18,-0.003962637,-0.19712692,0.1179798,13.703451,-7.084734,8.4801283,19.534241,1.0102092,44.39719,21.777779,14,2,2.0450001,-5.4412098,19.276295,27,2,3,3.731636,-3.731636,0.07360144,0.083530858,20.299505,101.29668,0,9.4210396,81.401527,0.14073062,0.85926938,102.18771,0.44444445,0.80000001,3,0.30000001,62.489536,159.10117,92.197891,12.007167,34.428715,18.961639,143.17329,185.37596,123.7506,0.24958064,6.7004399,3.8613849,11.067109,804.63989,90.822563,77.697189,700.92596,9117,79,248,-6.43
117.34837,2,4,7,0,50,29,36,7,7,1.9712744,-2.7079749,-0.43551525,0.39139581,-0.42356166,0.3490282,2.7205503,-2.4512405,-0.27638984,0.50680792,0,7,52,4,37.120228,25.819262,23.636044,18.651918,11.85046,12.193178,17,0.043154828,-0.20772731,0.11526497,13.63048,-6.5950141,7.0944724,19.366186,1,44.39719,21.777779,14,2,1.696,-5.5809002,19.120224,27,2,3,3.9079912,-3.9079912,0.070280038,0.08181157,15.808495,67.397217,0,0,94.968445,0.14708927,0.8529107,106.3336,0.41176471,0.69999999,3,0.1,52.433056,182.96339,129.07704,8.8215923,0,18.82374,167.03551,169.81564,165.88853,0.24958064,6.7004399,3.8423662,11.069136,800.1297,94.968445,90.646713,703.92596,9073,80,248,-7.62
121.39317,3,5,6,6,51,33,39,6,6,2.0780663,-2.7087488,-0.49021754,0.47744223,-0.42207691,0.43403682,2.7206717,-2.452286,-0.33229861,0.60350591,6,6,53,4,37.827335,28.10372,24.119207,18.896263,13.154991,14.403522,16,0.053418484,-0.2053328,0.1441431,11.607552,-8.2660837,9.1456299,20.153063,1,45.38982,22.527679,12,2,4.954,-8.0801296,20.018993,28,2,3,3.3171792,-3.3171792,0.082797393,0.093967415,0,67.397217,79.042473,0,81.401527,0.23310243,0.76689756,171.80914,0.375,0.60000002,3,0.25490198,44.049957,159.10117,73.758316,16.417963,88.215919,19.70714,143.17329,238.73434,105.31101,0.24573661,6.7279205,3.722806,11.143973,833.67957,81.401527,77.697189,710.961,9111,82,252,-5.44
119.10158,2,4,7,6,51,32,38,6,7,2.0665939,-2.7058141,-0.46597359,0.4454231,-0.42436275,0.39958504,2.7205365,-2.450285,-0.31008148,0.56419307,6,6,53,4,37.664196,27.233475,24.263365,18.530237,12.092042,13.340572,18,0.054467738,-0.20775633,0.1317272,12.961291,-7.4508758,9.1455841,19.878769,1,45.38982,23.157793,13,2,3.2049999,-6.7248201,19.781424,28,2,3,3.6908646,-3.6908646,0.074417189,0.094570205,15.808495,125.11412,81.251015,0,81.401527,0.23975764,0.76024234,176.52144,0.44444445,0.80000001,3,0.19607843,44.049957,170.10106,113.12415,12.007167,88.215919,19.41544,154.17319,220.29475,144.67685,0.24573661,6.7279205,3.7449079,11.142301,825.81348,83.905281,77.697189,712.93298,9171,82,250,-5.06
125.39392,3,5,6,0,51,33,39,6,6,2.0778131,-2.8163137,-0.43315405,0.40166497,-0.41734713,0.35705984,2.8739629,-2.5606611,-0.28074476,0.51377606,0,6,53,4,37.827335,28.10372,24.119207,19.856771,14.115499,14.403522,16,0.047520302,-0.20490211,0.1153142,11.616161,-8.0817919,6.0808015,20.25104,1,45.38982,22.527679,12,2,5.3109999,-8.4865999,20.082888,28,2,3,3.3160367,-3.3160367,0.082825914,0.093999788,0,67.397217,0,0,81.401527,0.12586139,0.87413859,92.766678,0.375,0.60000002,3,0.25490198,44.049957,159.10117,92.197891,17.643185,0,19.81624,143.17329,226.42087,123.7506,0.24573661,6.7279205,3.722806,11.143973,833.67957,81.401527,77.697189,717.00897,9111,82,252,-6.2
123.10234,2,4,7,0,51,32,38,6,7,2.0778131,-2.766778,-0.43169254,0.39110526,-0.4153007,0.34901285,2.7371376,-2.5173922,-0.27554789,0.50577575,0,6,53,4,37.827335,27.396612,24.119207,19.434122,13.115499,13.403522,16,0.042950079,-0.20350605,0.113923,13.030754,-7.1944671,6.0807753,19.976748,1,45.38982,22.527679,13,2,3.9030001,-7.08358,19.808201,28,2,3,3.6698098,-3.6698098,0.074841425,0.09640152,0,67.397217,0,0,81.401527,0.12939966,0.87060034,95.270432,0.375,0.60000002,3,0.098039217,44.049957,170.10106,134.05042,17.643185,0,19.513041,154.17319,169.81564,165.6031,0.24573661,6.7279205,3.722806,11.143973,825.81348,83.905281,77.697189,718.98096,9111,82,252,-5.07
124.48676,3,5,6,6,52,34,40,6,6,2.0720022,-2.7099838,-0.49168384,0.47790247,-0.433658,0.4340373,2.7206581,-2.4525673,-0.33279231,0.60442001,6,6,54,5,38.371304,28.64769,24.763365,19.540421,13.799149,15.047679,18,0.05597223,-0.2105021,0.14468977,11.608788,-8.4610338,9.1457396,20.607464,1,46.382717,23.92569,12,2,5.1259999,-8.1415997,20.519848,28,2,3,3.3444273,-3.3444273,0.082125798,0.093201838,15.808495,67.397217,81.251015,0,81.401527,0.2311413,0.76885867,174.01768,0.44444445,0.80000001,3,0.21153846,44.049957,159.10117,92.197891,12.007167,88.215919,20.18034,143.17329,276.89996,123.7506,0.24202083,6.7548876,3.7692082,11.198781,852.20703,81.401527,77.697189,724.98798,9695,83,254,-5.97
124.48676,3,5,6,6,52,34,40,6,6,2.058795,-2.7110724,-0.4892318,0.47733048,-0.41996399,0.43399259,2.7206438,-2.4537909,-0.33220524,0.60331541,6,6,54,4,38.534439,28.810825,24.619207,19.396263,13.654991,14.903522,17,0.053273782,-0.20524327,0.14393182,11.61401,-8.4484529,9.1457243,20.607462,1,46.382717,23.283419,12,2,5.0419998,-8.1415997,20.486073,28,2,3,3.3450038,-3.3450038,0.082108654,0.093185768,15.808495,67.397217,81.251015,0,81.401527,0.2311413,0.76885867,174.01768,0.41176471,0.69999999,3,0.26923078,44.049957,159.10117,92.197891,16.417963,88.215919,20.17334,143.17329,239.16316,123.7506,0.24202083,6.7548876,3.7844067,11.196127,852.20703,81.401527,77.697189,724.98798,9745,83,256,-5.29
127.58034,3,5,6,6,53,35,41,6,6,2.0368829,-2.7132306,-0.48916164,0.47732168,-0.41967902,0.43399152,2.7206621,-2.4552958,-0.3321999,0.60330367,6,6,55,4,39.241547,29.517933,25.119207,19.896263,14.154991,15.403522,18,0.053258058,-0.20520864,0.14390483,11.615934,-8.756794,9.145752,21.061852,1,47.375866,24.0448,12,2,5.4840002,-8.3433704,20.952929,28,2,3,3.3473449,-3.3473449,0.08205124,0.093120597,0,67.397217,81.251015,0,81.401527,0.22638765,0.77361232,174.01768,0.44444445,0.80000001,3,0.28301886,44.049957,159.10117,92.197891,16.417963,88.215919,20.63504,143.17329,258.03159,123.7506,0.23842676,6.7813597,3.8538115,11.245609,870.7345,81.401527,77.697189,739.01501,10431,84,260,-6.02
125.28875,3,5,7,6,53,34,40,6,7,2.0368829,-2.710315,-0.47477391,0.45193091,-0.44954938,0.48298663,2.7206368,-2.4537077,-0.30960304,0.60822266,6,6,55,4,39.241547,28.810825,25.119207,19.535509,13.301437,14.495273,18,0.053121988,-0.20780808,0.13359149,12.528757,-8.3152161,9.3325748,20.812647,1,47.375866,24.0448,13,2,4.7379999,-8.15695,20.67433,28,2,3,3.6417308,-3.6417308,0.07541848,0.090155378,8.458519,89.455688,0,0,81.401527,0.12407161,0.8759284,95.270432,0.44444445,0.80000001,3,0.28301886,44.049957,159.10117,113.12415,13.232388,88.215919,20.35244,143.17329,220.29475,144.67685,0.23842676,6.7813597,3.8538115,11.245609,862.86841,83.905281,77.697189,740.987,10431,84,260,-5.89
126.26034,3,5,7,5,53,33,39,8,6,2.0380638,-2.7130158,-0.43350908,0.3937687,-0.41869253,0.35706034,2.7206619,-2.4552526,-0.2616407,0.51390624,5,6,55,4,39.404682,28.396612,25.013054,19.726542,12.821657,13.403522,18,-0.003966918,-0.19528247,0.11540987,13.701923,-8.0065126,8.4801235,20.897398,1.010209,47.375866,23.416204,14,2,3.4590001,-6.67342,20.654259,27,2,3,3.731637,-3.731637,0.073601417,0.083530836,20.299505,101.29668,0,9.4210396,81.401527,0.13210256,0.86789745,102.18771,0.44444445,0.80000001,3,0.28301886,62.489536,159.10117,92.197891,16.417963,34.428715,20.339741,143.17329,204.24437,123.7506,0.23842676,6.7813597,3.8539171,11.245438,860.22229,90.822563,77.697189,743.00696,10430,83,262,-5.3
125.33958,3,5,6,12,54,36,42,6,6,1.7453196,-2.7047589,-0.52410096,0.57358199,-0.46516714,0.54328179,2.7205532,-2.4495218,-0.38844064,0.70866913,12,6,57,4,39.362869,29.639254,25.781004,19.597551,13.856279,16.065317,18,0.059367556,-0.21435899,0.16087684,11.59954,-9.0269651,12.210558,21.248428,1,46.686981,23.555555,12,2,5.0749998,-8.3500795,21.169819,34,3,3,3.3455706,-3.3455706,0.082097739,0.093169987,15.808495,67.397217,160.29349,0,81.401527,0.33416992,0.66583008,253.06017,0.44444445,0.80000001,4,0.24074075,44.049957,159.10117,73.758316,15.192742,176.43184,20.776239,143.17329,326.95026,105.31101,0.23812568,6.83289,3.7764435,11.310425,881.26758,81.401527,77.697189,744.97797,10604,87,270,-6.06
126.62913,2,4,7,0,53,32,39,7,7,2.0455284,-2.7146952,-0.43187529,0.39112264,-0.41597533,0.34901339,2.7206635,-2.4561908,-0.2755971,0.50583994,0,7,55,4,39.404682,28.10372,25.029892,20.045767,13.244308,13.587025,17,0.043150008,-0.20364064,0.11397151,13.628955,-7.5168276,7.0944676,20.729342,1,47.375866,23.416204,14,2,3.1099999,-6.8131099,20.497822,27,2,3,3.9079924,-3.9079924,0.070280023,0.081811547,15.808495,67.397217,0,0,94.968445,0.13803387,0.86196613,106.3336,0.41176471,0.69999999,3,0.094339624,52.433056,182.96339,129.07704,13.232388,0,20.201839,167.03551,188.68405,165.88853,0.23842676,6.7813597,3.8359201,11.247251,855.7121,94.968445,90.646713,746.00696,10383,84,262,-6.27
129.34033,3,5,6,6,54,36,42,6,6,1.7451291,-2.8154349,-0.5237813,0.52809483,-0.45432523,0.48370054,2.8738599,-2.5599172,-0.36624888,0.66271555,6,6,57,4,39.362869,29.639254,25.781004,20.55806,14.816787,16.065317,18,0.057081472,-0.21413864,0.16031869,11.608143,-8.8424358,9.14573,21.346403,1,46.686981,23.555555,12,2,5.4320002,-8.7565498,21.239098,34,3,3,3.3444281,-3.3444281,0.082125783,0.093201809,15.808495,67.397217,81.251015,0,81.401527,0.2297931,0.77020693,174.01768,0.44444445,0.80000001,4,0.24074075,44.049957,159.10117,92.197891,16.417963,88.215919,20.88534,143.17329,314.63678,123.7506,0.23812568,6.83289,3.7764435,11.310425,881.26758,81.401527,77.697189,751.026,10604,87,270,-6.82
127.04875,3,5,7,6,54,35,41,6,7,1.7451291,-2.7637444,-0.51742929,0.51031446,-0.44054529,0.46847591,2.7350092,-2.5151169,-0.35547626,0.64459229,6,6,57,4,39.362869,28.932146,25.781004,20.13541,13.816787,15.065317,18,0.056403965,-0.21333916,0.15766153,13.022713,-7.9551477,9.1457033,21.072111,1,46.686981,23.555555,13,2,4.0240002,-7.3535299,20.964355,34,3,3,3.6982012,-3.6982012,0.074269556,0.095661439,15.808495,67.397217,81.251015,0,81.401527,0.23334733,0.76665264,176.52144,0.44444445,0.80000001,4,0.09259259,44.049957,170.10106,134.05042,16.417963,88.215919,20.58214,154.17319,258.03159,165.6031,0.23812568,6.83289,3.7764435,11.310425,873.40149,83.905281,77.697189,752.99799,10604,87,270,-5.07
128.43317,3,5,6,12,55,37,43,6,6,1.7318752,-2.706044,-0.52383578,0.57345259,-0.46415162,0.54071766,2.7205396,-2.4502194,-0.38865185,0.70873684,12,6,58,4,40.069973,30.346359,26.281004,20.097551,14.356279,16.565317,18,0.059172608,-0.21428958,0.16081972,11.605992,-9.2091379,12.210652,21.702826,1,47.675388,24.304758,12,2,5.1630001,-8.4115496,21.637291,34,3,3,3.3733954,-3.3733954,0.081420571,0.09240149,31.616989,67.397217,162.50203,0,81.401527,0.33019343,0.66980654,255.26871,0.44444445,0.80000001,4,0.25454545,44.049957,159.10117,92.197891,15.192742,176.43184,21.242439,143.17329,327.37909,123.7506,0.23466173,6.8579812,3.8240807,11.361096,899.79504,81.401527,77.697189,759.005,11281,88,274,-5.35
127.47517,3,5,7,10,55,36,42,6,7,1.7165054,-2.7058108,-0.46996135,0.44546774,-0.42955291,0.47874093,2.7205365,-2.4502831,-0.31016749,0.57945764,11,6,58,4,40.233112,29.802389,26.229692,19.934938,13.496742,15.306899,20,0.054908309,-0.20782173,0.13298115,12.96086,-8.9344358,11.363142,21.484571,1,47.675388,23.700937,13,2,4.4640002,-8.6027002,21.404997,33,3,3,3.6908646,-3.6908646,0.074417189,0.094570205,15.808495,125.11412,117.28508,0,81.401527,0.27522987,0.72477013,212.55551,0.5,1,4,0.18181819,44.049957,170.10106,113.12415,12.007167,128.64822,21.16604,154.17319,255.58113,144.67685,0.23466173,6.8579812,3.8827872,11.352308,891.92902,83.905281,77.697189,762.99298,11389,91,276,-5.65
131.52675,3,5,6,12,56,38,44,6,6,1.7160783,-2.7073016,-0.52382755,0.57340789,-0.46399581,0.5406363,2.7205486,-2.4509232,-0.38868129,0.70875943,12,6,59,4,40.777081,31.053467,26.781004,20.597551,14.856279,17.065317,18,0.059151705,-0.21427755,0.16081144,11.607915,-9.5174208,12.21068,22.157215,1,48.664177,25.059376,12,2,5.605,-8.6133204,22.104517,34,3,3,3.3757362,-3.3757362,0.08136411,0.092337415,15.808495,67.397217,162.50203,0,81.401527,0.32357678,0.67642325,255.26871,0.44444445,0.80000001,4,0.26785713,44.049957,159.10117,92.197891,15.192742,176.43184,21.70414,143.17329,346.2475,123.7506,0.23130681,6.8826432,3.8810139,11.409142,918.32257,81.401527,77.697189,773.03198,12013,89,278,-6.57
129.23517,3,5,7,12,56,37,43,6,7,1.7160783,-2.7056227,-0.53659618,0.57055467,-0.50576985,0.53437549,2.720536,-2.450181,-0.38811776,0.70710075,12,6,59,4,40.777081,30.346359,26.781004,20.236797,14.002726,16.157068,18,0.060080461,-0.21340631,0.16701755,12.520621,-9.076087,12.397503,21.908012,1,48.664177,25.059376,13,2,4.8590002,-8.4268999,21.825739,34,3,3,3.6701221,-3.6701221,0.074837774,0.089457951,24.267014,89.455688,81.251015,0,81.401527,0.22398581,0.77601421,176.52144,0.44444445,0.80000001,4,0.26785713,44.049957,159.10117,113.12415,12.007167,176.43184,21.421539,143.17329,308.51068,144.67685,0.23130681,6.8826432,3.8810139,11.409142,910.45648,83.905281,77.697189,775.00397,12013,89,278,-6.33
132.86034,3,5,6,10,56,38,44,6,6,1.7235044,-2.7099779,-0.49852368,0.4779498,-0.43384212,0.48898962,2.7206583,-2.4525642,-0.3328664,0.61212605,11,6,59,5,40.940216,31.216602,26.729692,20.945122,15.203849,17.014006,20,0.056821235,-0.21060729,0.14702743,11.608365,-9.9445763,11.363297,22.213268,1,48.664177,24.444445,12,2,6.3850002,-10.01948,22.141964,33,3,4,3.3444273,-3.3444273,0.082125798,0.093201838,15.808495,67.397217,117.28508,0,81.401527,0.26626009,0.73373991,210.05176,0.5,1,4,0.19642857,44.049957,159.10117,92.197891,12.007167,128.64822,21.930941,143.17329,312.18634,123.7506,0.23130681,6.8826432,3.8933294,11.406269,918.32257,81.401527,77.697189,775.04797,11965,92,280,-8.59
130.20676,3,5,7,11,56,36,42,8,6,1.7170162,-2.7071705,-0.47779542,0.44540349,-0.44576821,0.3997238,2.7205484,-2.4509022,-0.31006464,0.66535544,11,6,59,4,40.940216,29.932146,26.67485,20.42783,13.522945,15.065317,18,0.054454003,-0.20776929,0.16079907,13.693895,-8.7671404,11.545052,21.992762,1.0102075,48.664177,24.444445,14,2,3.5799999,-6.9433699,21.809105,33,3,3,3.7600284,-3.7600284,0.073048323,0.082900107,36.108002,101.29668,81.251015,9.4210396,81.401527,0.23109695,0.76890308,183.43874,0.44444445,0.80000001,4,0.26785713,62.489536,159.10117,92.197891,15.192742,122.64464,21.40884,143.17329,292.4603,123.7506,0.23130681,6.8826432,3.8811026,11.408989,907.81036,90.822563,77.697189,777.02399,12012,88,280,-5.22
130.57555,2,4,7,6,56,35,42,7,7,1.7228523,-2.7082484,-0.51743972,0.51040411,-0.44307661,0.46849027,2.7205493,-2.4513621,-0.35552076,0.64467317,6,7,59,4,40.940216,29.639254,26.691687,20.747055,13.945596,15.24882,18,0.057494204,-0.21336116,0.1576612,13.620931,-8.2774887,10.159395,21.824707,1,48.664177,24.444445,14,2,3.2309999,-7.0830598,21.653542,33,3,3,3.9363837,-3.9363837,0.069775656,0.081221476,31.616989,67.397217,81.251015,0,94.968445,0.23727773,0.76272225,187.58461,0.44444445,0.80000001,4,0.089285716,52.433056,182.96339,129.07704,12.007167,88.215919,21.270941,167.03551,276.89996,165.88853,0.23130681,6.8826432,3.8663588,11.41054,903.30017,94.968445,90.646713,780.02399,11962,89,280,-6.03
133.71317,3,5,6,16,58,40,46,6,6,1.5104961,-2.704756,-0.53028667,0.58008534,-0.46225309,0.54370844,2.7205534,-2.4495206,-0.39283288,0.7164039,17,6,62,4,41.931782,32.208168,27.74733,21.002253,15.26098,18.031643,20,0.059979487,-0.2144462,0.16308288,11.599116,-10.510528,14.428116,22.854231,1,49.022373,24.168739,12,3,6.3340001,-10.22796,22.788315,39,4,4,3.3455706,-3.3455706,0.082097739,0.093169987,15.808495,67.397217,196.32756,0,81.401527,0.36441341,0.63558662,289.09424,0.5,1,5,0.22413793,44.049957,159.10117,73.758316,15.192742,216.86414,22.52684,143.17329,362.23663,105.31101,0.2277095,6.9541965,3.889082,11.511728,947.38312,81.401527,77.697189,795.03796,12966,96,296,-7.78
